time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
3.256,1028.42,346.891,71.3605,0.0881933,0.0100342,74.998
3.267,1030.72,346.896,71.3991,0.0885889,0.0100344,74.9979
3.278,1033.03,346.9,71.4375,0.0889854,0.0100347,74.9979
3.289,1035.33,346.904,71.4758,0.0893828,0.0100349,74.9979
3.3,1037.64,346.908,71.5139,0.0897811,0.0100352,74.9979
3.311,1039.94,346.912,71.5519,0.0901802,0.0100354,74.9979
3.322,1042.24,346.917,71.5897,0.0905802,0.0100356,74.9979
3.333,1044.55,346.921,71.6274,0.0909812,0.0100359,74.9979
3.344,1046.85,346.925,71.6649,0.091383,0.0100361,74.9979
3.355,1049.16,346.929,71.7022,0.0917856,0.0100364,74.9979
3.366,1051.46,346.934,71.7395,0.0921892,0.0100366,74.9979
3.377,1053.76,346.938,71.7765,0.0925937,0.0100369,74.9979
3.388,1056.07,346.942,71.8135,0.092999,0.0100371,74.9979
3.399,1058.37,346.947,71.8502,0.0934052,0.0100374,74.9979
3.41,1060.68,346.951,71.8869,0.0938123,0.0100376,74.9979
3.421,1062.98,346.956,71.9234,0.0942203,0.0100379,74.9978
3.432,1065.28,346.96,71.9597,0.0946292,0.0100382,74.9978
3.443,1067.59,346.964,71.9959,0.095039,0.0100384,74.9978
3.454,1069.89,346.969,72.032,0.0954496,0.0100387,74.9978
3.465,1072.19,346.973,72.0679,0.0958611,0.0100389,74.9978
3.476,1074.5,346.978,72.1037,0.0962736,0.0100392,74.9978
3.487,1076.8,346.982,72.1393,0.0966869,0.0100395,74.9978
3.498,1079.11,346.987,72.1748,0.097101,0.0100397,74.9978
3.509,1081.41,346.992,72.2102,0.0975161,0.01004,74.9978
3.52,1083.71,346.996,72.2454,0.0979321,0.0100402,74.9978
3.531,1086.02,347.001,72.2805,0.0983489,0.0100405,74.9978
3.542,1088.32,347.005,72.3154,0.0987666,0.0100408,74.9978
3.553,1090.63,347.01,72.3502,0.0991852,0.010041,74.9978
3.564,1092.93,347.015,72.3849,0.0996047,0.0100413,74.9978
3.575,1095.23,347.019,72.4195,0.100025,0.0100416,74.9978
3.586,1097.54,347.024,72.4539,0.100446,0.0100419,74.9977
3.597,1099.84,347.029,72.4882,0.100869,0.0100421,74.9977
3.608,1102.15,347.033,72.5223,0.101292,0.0100424,74.9977
3.619,1104.45,347.038,72.5563,0.101715,0.0100427,74.9977
3.63,1106.75,347.043,72.5902,0.10214,0.010043,74.9977
3.641,1109.06,347.048,72.624,0.102566,0.0100432,74.9977
3.652,1111.36,347.053,72.6576,0.102993,0.0100435,74.9977
3.663,1113.67,347.057,72.6911,0.10342,0.0100438,74.9977
3.674,1115.97,347.062,72.7245,0.103848,0.0100441,74.9977
3.685,1118.27,347.067,72.7577,0.104278,0.0100444,74.9977
3.696,1120.58,347.072,72.7909,0.104708,0.0100446,74.9977
3.707,1122.88,347.077,72.8239,0.105139,0.0100449,74.9977
3.718,1125.18,347.082,72.8568,0.105571,0.0100452,74.9977
3.729,1127.49,347.087,72.8895,0.106003,0.0100455,74.9977
3.74,1129.79,347.092,72.9221,0.106437,0.0100458,74.9976
3.751,1132.1,347.097,72.9546,0.106871,0.0100461,74.9976
3.762,1134.4,347.102,72.987,0.107307,0.0100464,74.9976
3.773,1136.7,347.107,73.0193,0.107743,0.0100467,74.9976
3.784,1139.01,347.112,73.0514,0.10818,0.010047,74.9976
3.795,1141.31,347.117,73.0835,0.108618,0.0100472,74.9976
3.806,1143.62,347.122,73.1154,0.109057,0.0100475,74.9976
3.817,1145.92,347.127,73.1471,0.109497,0.0100478,74.9976
3.828,1148.22,347.132,73.1788,0.109938,0.0100481,74.9976
3.839,1150.53,347.138,73.2104,0.11038,0.0100484,74.9976
3.85,1152.83,347.143,73.2418,0.110822,0.0100487,74.9976
3.861,1155.13,347.148,73.2731,0.111265,0.010049,74.9976
3.872,1157.44,347.153,73.3043,0.11171,0.0100493,74.9976
3.883,1159.74,347.158,73.3354,0.112155,0.0100496,74.9976
3.894,1162.05,347.164,73.3664,0.112601,0.0100499,74.9976
3.905,1164.35,347.169,73.3972,0.113048,0.0100503,74.9975
3.916,1166.65,347.174,73.428,0.113496,0.0100506,74.9975
3.927,1168.96,347.18,73.4586,0.113944,0.0100509,74.9975
3.938,1171.26,347.185,73.4891,0.114394,0.0100512,74.9975
3.949,1173.56,347.19,73.5195,0.114844,0.0100515,74.9975
3.96,1175.87,347.196,73.5498,0.115296,0.0100518,74.9975
3.971,1178.17,347.201,73.58,0.115748,0.0100521,74.9975
3.982,1180.48,347.207,73.6101,0.116201,0.0100524,74.9975
3.993,1182.78,347.212,73.6401,0.116655,0.0100527,74.9975
4.004,1185.08,347.218,73.67,0.11711,0.0100531,74.9975
4.015,1187.39,347.223,73.6997,0.117566,0.0100534,74.9975
4.026,1189.69,347.229,73.7294,0.118022,0.0100537,74.9975
4.037,1192,347.234,73.7589,0.11848,0.010054,74.9975
4.048,1194.3,347.24,73.7883,0.118938,0.0100543,74.9975
4.059,1196.6,347.245,73.8177,0.119397,0.0100547,74.9974
4.07,1198.91,347.251,73.8469,0.119858,0.010055,74.9974
4.081,1201.21,347.256,73.876,0.120319,0.0100553,74.9974
4.092,1203.51,347.262,73.905,0.120781,0.0100556,74.9974
4.103,1205.82,347.268,73.9339,0.121244,0.010056,74.9974
4.114,1208.12,347.273,73.9627,0.121707,0.0100563,74.9974
4.125,1210.43,347.279,73.9915,0.122172,0.0100566,74.9974
4.136,1212.73,347.285,74.0201,0.122637,0.010057,74.9974
4.147,1215.03,347.291,74.0486,0.123104,0.0100573,74.9974
4.158,1217.34,347.296,74.077,0.123571,0.0100576,74.9974
4.169,1219.64,347.302,74.1053,0.124039,0.010058,74.9974
4.18,1221.94,347.308,74.1335,0.124508,0.0100583,74.9974
4.191,1224.25,347.314,74.1616,0.124978,0.0100586,74.9974
4.202,1226.55,347.32,74.1896,0.125449,0.010059,74.9974
4.213,1228.86,347.326,74.2175,0.125921,0.0100593,74.9974
4.224,1231.16,347.332,74.2453,0.126393,0.0100597,74.9973
4.235,1233.46,347.338,74.273,0.126867,0.01006,74.9973
4.246,1235.77,347.344,74.3006,0.127341,0.0100604,74.9973
4.257,1238.07,347.349,74.3282,0.127816,0.0100607,74.9973
4.268,1240.37,347.355,74.3556,0.128292,0.0100611,74.9973
4.279,1242.68,347.362,74.3829,0.128769,0.0100614,74.9973
4.29,1244.98,347.368,74.4101,0.129247,0.0100618,74.9973
4.301,1247.28,347.374,74.4373,0.129726,0.0100621,74.9973
4.312,1249.59,347.38,74.4643,0.130205,0.0100625,74.9973
4.323,1251.89,347.386,74.4913,0.130686,0.0100628,74.9973
4.334,1254.2,347.392,74.5181,0.131167,0.0100632,74.9973
4.345,1256.5,347.398,74.5449,0.13165,0.0100635,74.9973
4.356,1258.8,347.404,74.5716,0.132133,0.0100639,74.9973
4.367,1261.11,347.411,74.5982,0.132617,0.0100642,74.9973
4.378,1263.41,347.417,74.6246,0.133102,0.0100646,74.9972
4.389,1265.71,347.423,74.651,0.133588,0.010065,74.9972
4.4,1268.02,347.429,74.6774,0.134074,0.0100653,74.9972
4.411,1270.32,347.436,74.7036,0.134562,0.0100657,74.9972
4.422,1272.63,347.442,74.7297,0.135051,0.0100661,74.9972
4.433,1274.93,347.448,74.7557,0.13554,0.0100664,74.9972
4.444,1277.23,347.455,74.7817,0.13603,0.0100668,74.9972
4.455,1279.54,347.461,74.8076,0.136521,0.0100672,74.9972
4.466,1281.84,347.467,74.8333,0.137013,0.0100675,74.9972
4.477,1284.14,347.474,74.859,0.137506,0.0100679,74.9972
4.488,1286.45,347.48,74.8846,0.138,0.0100683,74.9972
4.499,1288.75,347.487,74.9102,0.138495,0.0100687,74.9972
