x,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
445,0.0458613,55505.7,24481.4,66.1996,246.135,47.8817
446,0.0458613,55494.4,24507.1,66.1731,246.035,47.9823
447,0.0458613,55483,24532.7,66.1466,245.934,48.0829
448,0.0447427,55471.9,24557.8,66.1207,245.836,48.1812
449,0.0458613,55460.6,24583.5,66.0942,245.735,48.2819
450,0.0458613,55449.2,24609.1,66.0677,245.634,48.3827
451,0.0447427,55438.1,24634.1,66.0418,245.536,48.4811
452,0.0458613,55426.7,24659.8,66.0154,245.435,48.5821
453,0.0447427,55415.6,24684.8,65.9895,245.336,48.6806
454,0.0458613,55404.1,24710.4,65.963,245.235,48.7817
455,0.0447427,55393,24735.3,65.9372,245.137,48.8804
456,0.0458613,55381.6,24760.9,65.9107,245.036,48.9816
457,0.0447427,55370.4,24785.9,65.8849,244.937,49.0803
458,0.0447427,55359.2,24810.8,65.8591,244.838,49.1792
459,0.0458613,55347.8,24836.4,65.8326,244.737,49.2806
460,0.0447427,55336.6,24861.3,65.8068,244.638,49.3795
461,0.0447427,55325.4,24886.2,65.781,244.539,49.4786
462,0.0447427,55314.2,24911.1,65.7552,244.439,49.5776
463,0.0447427,55302.9,24936,65.7294,244.34,49.6768
464,0.0458613,55291.4,24961.5,65.703,244.239,49.7785
465,0.0447427,55280.2,24986.4,65.6772,244.139,49.8777
466,0.0447427,55269,25011.3,65.6515,244.04,49.9771
467,0.0447427,55257.7,25036.1,65.6257,243.941,50.0764
468,0.0436242,55246.7,25060.4,65.6006,243.844,50.1734
469,0.0447427,55235.4,25085.2,65.5748,243.744,50.2729
470,0.0447427,55224.2,25110,65.5491,243.645,50.3724
471,0.0447427,55212.9,25134.8,65.5233,243.545,50.472
472,0.0447427,55201.6,25159.6,65.4976,243.445,50.5717
473,0.0436242,55190.6,25183.8,65.4725,243.348,50.6689
474,0.0447427,55179.2,25208.6,65.4467,243.248,50.7687
475,0.0447427,55167.9,25233.4,65.421,243.149,50.8685
476,0.0436242,55156.9,25257.5,65.3959,243.051,50.9659
477,0.0447427,55145.5,25282.3,65.3702,242.951,51.0659
478,0.0447427,55134.2,25307,65.3445,242.851,51.1659
479,0.0436242,55123.1,25331.1,65.3194,242.754,51.2635
480,0.0436242,55112,25355.2,65.2944,242.656,51.3611
481,0.0447427,55100.6,25380,65.2687,242.556,51.4612
482,0.0436242,55089.5,25404,65.2436,242.458,51.559
483,0.0447427,55078.1,25428.7,65.218,242.358,51.6592
484,0.0436242,55067,25452.8,65.1929,242.26,51.7571
485,0.0436242,55055.9,25476.9,65.1679,242.162,51.855
486,0.0436242,55044.8,25500.9,65.1429,242.064,51.9529
487,0.0447427,55033.3,25525.6,65.1172,241.964,52.0534
488,0.0436242,55022.2,25549.6,65.0922,241.866,52.1514
489,0.0436242,55011,25573.6,65.0672,241.768,52.2495
490,0.0436242,54999.9,25597.6,65.0422,241.669,52.3477
491,0.0436242,54988.7,25621.6,65.0171,241.571,52.4459
492,0.0436242,54977.5,25645.6,64.9922,241.473,52.5441
493,0.0436242,54966.3,25669.6,64.9672,241.375,52.6424
494,0.0436242,54955.1,25693.5,64.9422,241.276,52.7408
495,0.0436242,54943.9,25717.5,64.9172,241.178,52.8392
496,0.0436242,54932.7,25741.5,64.8922,241.079,52.9377
497,0.0436242,54921.5,25765.4,64.8672,240.981,53.0362
498,0.0425056,54910.5,25788.7,64.8429,240.885,53.1322
499,0.0436242,54899.3,25812.6,64.818,240.786,53.2308
500,0.0436242,54888,25836.5,64.793,240.688,53.3295
501,0.0436242,54876.8,25860.4,64.768,240.589,53.4282
502,0.0425056,54865.8,25883.7,64.7437,240.493,53.5244
503,0.0436242,54854.5,25907.6,64.7188,240.394,53.6232
504,0.0425056,54843.5,25930.9,64.6945,240.298,53.7196
505,0.0436242,54832.2,25954.7,64.6696,240.199,53.8185
506,0.0425056,54821.2,25978,64.6453,240.102,53.9149
507,0.0436242,54809.9,26001.8,64.6204,240.003,54.0139
508,0.0425056,54798.9,26025,64.5961,239.907,54.1104
509,0.0436242,54787.6,26048.8,64.5712,239.808,54.2095
510,0.0425056,54776.5,26072,64.5469,239.711,54.3061
511,0.0425056,54765.5,26095.2,64.5226,239.614,54.4028
512,0.0436242,54754.2,26119,64.4977,239.515,54.5021
513,0.0425056,54743.1,26142.2,64.4735,239.418,54.5988
514,0.0425056,54732,26165.4,64.4492,239.321,54.6956
515,0.0425056,54720.9,26188.5,64.425,239.225,54.7925
516,0.0436242,54709.6,26212.3,64.4001,239.125,54.8919
517,0.0425056,54698.5,26235.4,64.3759,239.028,54.9889
518,0.0425056,54687.4,26258.6,64.3517,238.931,55.0859
519,0.0425056,54676.3,26281.7,64.3274,238.834,55.1829
520,0.0425056,54665.2,26304.8,64.3032,238.737,55.28
521,0.0425056,54654,26327.9,64.279,238.64,55.3771
522,0.0425056,54642.9,26351,64.2548,238.543,55.4743
523,0.0425056,54631.8,26374,64.2306,238.446,55.5715
524,0.0425056,54620.6,26397.1,64.2064,238.348,55.6688
525,0.0425056,54609.5,26420.2,64.1822,238.251,55.7661
526,0.041387,54598.6,26442.6,64.1587,238.156,55.8609
527,0.0425056,54587.5,26465.7,64.1345,238.059,55.9583
528,0.0425056,54576.3,26488.7,64.1103,237.961,56.0557
529,0.0425056,54565.1,26511.7,64.0861,237.864,56.1532
530,0.041387,54554.2,26534.1,64.0626,237.769,56.2482
531,0.0425056,54543,26557.1,64.0384,237.671,56.3458
532,0.0425056,54531.8,26580.1,64.0143,237.574,56.4434
533,0.041387,54520.9,26602.5,63.9907,237.479,56.5385
534,0.0425056,54509.7,26625.5,63.9666,237.381,56.6362
535,0.0425056,54498.4,26648.5,63.9425,237.283,56.7339
536,0.041387,54487.5,26670.8,63.9189,237.188,56.8292
537,0.041387,54476.6,26693.2,63.8955,237.093,56.9244
538,0.0425056,54465.3,26716.1,63.8713,236.995,57.0223
539,0.041387,54454.4,26738.4,63.8478,236.899,57.1177
540,0.0425056,54443.1,26761.3,63.8237,236.801,57.2156
541,0.041387,54432.1,26783.7,63.8002,236.706,57.3111
542,0.041387,54421.2,26806,63.7768,236.611,57.4065
543,0.0425056,54409.9,26828.9,63.7527,236.512,57.5046
544,0.041387,54398.9,26851.1,63.7292,236.417,57.6002
545,0.041387,54387.9,26873.4,63.7057,236.321,57.6958
546,0.041387,54376.9,26895.7,63.6823,236.226,57.7914
547,0.0425056,54365.6,26918.5,63.6582,236.127,57.8897
548,0.041387,54354.5,26940.8,63.6347,236.032,57.9854
549,0.041387,54343.5,26963,63.6113,235.936,58.0812
550,0.041387,54332.5,26985.2,63.5879,235.84,58.177
551,0.041387,54321.4,27007.5,63.5644,235.744,58.2728
552,0.041387,54310.4,27029.7,63.541,235.648,58.3687
553,0.041387,54299.3,27051.9,63.5176,235.553,58.4646
554,0.041387,54288.3,27074.1,63.4942,235.457,58.5606
555,0.041387,54277.2,27096.2,63.4707,235.361,58.6566
556,0.041387,54266.1,27118.4,63.4473,235.265,58.7526
557,0.041387,54255.1,27140.6,63.4239,235.168,58.8487
558,0.0402685,54244.3,27162.1,63.4012,235.075,58.9422
559,0.041387,54233.2,27184.3,63.3778,234.979,59.0383
560,0.041387,54222.1,27206.4,63.3544,234.883,59.1345
561,0.041387,54211,27228.5,63.331,234.786,59.2308
562,0.0402685,54200.1,27250.1,63.3082,234.693,59.3244
563,0.041387,54189,27272.2,63.2849,234.596,59.4207
564,0.041387,54177.9,27294.3,63.2615,234.5,59.5171
565,0.0402685,54167.1,27315.8,63.2388,234.406,59.6109
566,0.041387,54155.9,27337.8,63.2154,234.31,59.7073
567,0.0402685,54145.1,27359.3,63.1927,234.216,59.8011
568,0.041387,54133.9,27381.4,63.1693,234.119,59.8976
569,0.041387,54122.8,27403.4,63.146,234.023,59.9942
570,0.0402685,54111.9,27424.9,63.1233,233.929,60.0881
571,0.0402685,54101,27446.3,63.1006,233.835,60.1821
572,0.041387,54089.8,27468.4,63.0772,233.738,60.2788
573,0.0402685,54078.9,27489.8,63.0545,233.644,60.3729
574,0.041387,54067.8,27511.8,63.0312,233.548,60.4696
575,0.0402685,54056.9,27533.2,63.0085,233.453,60.5637
576,0.0402685,54045.9,27554.6,62.9858,233.359,60.6579
577,0.041387,54034.7,27576.6,62.9625,233.262,60.7547
578,0.0402685,54023.8,27598,62.9399,233.168,60.849
579,0.0402685,54012.9,27619.4,62.9172,233.074,60.9433
580,0.0402685,54002,27640.7,62.8945,232.98,61.0376
581,0.0402685,53991,27662.1,62.8719,232.885,61.1319
582,0.041387,53979.8,27684,62.8486,232.788,61.2289
583,0.0402685,53968.8,27705.4,62.8259,232.694,61.3234
584,0.0402685,53957.9,27726.7,62.8033,232.599,61.4178
585,0.0402685,53946.9,27748,62.7806,232.505,61.5123
586,0.0402685,53935.9,27769.3,62.758,232.41,61.6068
587,0.0402685,53925,27790.6,62.7354,232.316,61.7014
588,0.0402685,53914,27811.9,62.7127,232.221,61.796
589,0.0402685,53903,27833.2,62.6901,232.126,61.8906
590,0.0402685,53892,27854.5,62.6675,232.032,61.9853
591,0.0391499,53881.3,27875.2,62.6455,231.94,62.0773
592,0.0402685,53870.3,27896.4,62.6229,231.845,62.1721
593,0.0402685,53859.3,27917.7,62.6003,231.75,62.2668
594,0.0402685,53848.3,27938.9,62.5777,231.655,62.3616
595,0.0402685,53837.3,27960.1,62.5551,231.561,62.4565
596,0.0402685,53826.2,27981.4,62.5325,231.466,62.5513
597,0.0391499,53815.5,28002,62.5105,231.374,62.6436
598,0.0402685,53804.5,28023.2,62.488,231.279,62.7385
599,0.0402685,53793.4,28044.4,62.4654,231.184,62.8335
600,0.0391499,53782.7,28065,62.4434,231.091,62.9258
601,0.0402685,53771.6,28086.2,62.4209,230.996,63.0208
602,0.0391499,53760.9,28106.8,62.3989,230.904,63.1133
603,0.0402685,53749.8,28127.9,62.3764,230.809,63.2083
604,0.0402685,53738.7,28149.1,62.3538,230.714,63.3035
605,0.0391499,53727.9,28169.7,62.3319,230.621,63.396
606,0.0402685,53716.9,28190.8,62.3094,230.526,63.4912
607,0.0391499,53706.1,28211.3,62.2874,230.433,63.5837
608,0.0391499,53695.3,28231.9,62.2655,230.341,63.6763
609,0.0402685,53684.2,28253,62.243,230.246,63.7716
610,0.0391499,53673.4,28273.5,62.2211,230.153,63.8643
611,0.0402685,53662.2,28294.6,62.1986,230.058,63.9596
612,0.0391499,53651.4,28315.1,62.1767,229.965,64.0523
613,0.0391499,53640.6,28335.6,62.1548,229.872,64.1451
614,0.0402685,53629.5,28356.7,62.1323,229.777,64.2405
615,0.0391499,53618.6,28377.1,62.1104,229.684,64.3333
616,0.0391499,53607.8,28397.6,62.0885,229.591,64.4262
617,0.0391499,53597,28418.1,62.0667,229.498,64.519
618,0.0391499,53586.1,28438.5,62.0448,229.405,64.6119
619,0.0402685,53574.9,28459.6,62.0223,229.31,64.7075
620,0.0391499,53564.1,28480,62.0005,229.217,64.8005
621,0.0391499,53553.2,28500.4,61.9786,229.124,64.8935
622,0.0391499,53542.4,28520.8,61.9568,229.031,64.9865
623,0.0391499,53531.5,28541.2,61.9349,228.938,65.0795
624,0.0391499,53520.6,28561.6,61.9131,228.844,65.1726
625,0.0391499,53509.7,28582,61.8912,228.751,65.2657
626,0.0391499,53498.8,28602.4,61.8694,228.658,65.3589
627,0.0391499,53487.9,28622.8,61.8476,228.565,65.452
628,0.0391499,53477,28643.2,61.8258,228.472,65.5452
629,0.0391499,53466.1,28663.5,61.8039,228.379,65.6384
630,0.0391499,53455.2,28683.9,61.7821,228.285,65.7317
631,0.0380313,53444.6,28703.6,61.7609,228.195,65.8223
632,0.0391499,53433.6,28724,61.7391,228.102,65.9156
633,0.0391499,53422.7,28744.3,61.7173,228.008,66.0089
634,0.0391499,53411.8,28764.6,61.6955,227.915,66.1023
635,0.0391499,53400.8,28784.9,61.6738,227.821,66.1956
636,0.0380313,53390.2,28804.7,61.6526,227.731,66.2864
637,0.0391499,53379.2,28825,61.6308,227.637,66.3798
638,0.0391499,53368.3,28845.2,61.609,227.544,66.4733
639,0.0380313,53357.6,28864.9,61.5879,227.453,66.5641
640,0.0391499,53346.7,28885.2,61.5661,227.359,66.6576
641,0.0391499,53335.7,28905.5,61.5444,227.266,66.7512
642,0.0380313,53325,28925.2,61.5232,227.175,66.8421
643,0.0391499,53314,28945.4,61.5015,227.081,66.9357
644,0.0380313,53303.3,28965.1,61.4803,226.99,67.0266
645,0.0391499,53292.4,28985.3,61.4586,226.897,67.1203
646,0.0380313,53281.7,29004.9,61.4375,226.806,67.2113
647,0.0391499,53270.7,29025.1,61.4157,226.712,67.305
648,0.0380313,53260,29044.8,61.3946,226.621,67.396
649,0.0391499,53248.9,29065,61.3729,226.527,67.4898
650,0.0380313,53238.2,29084.6,61.3518,226.436,67.5809
651,0.0380313,53227.5,29104.2,61.3307,226.345,67.672
652,0.0391499,53216.5,29124.3,61.309,226.251,67.7659
653,0.0380313,53205.8,29143.9,61.2879,226.16,67.857
654,0.0380313,53195,29163.5,61.2668,226.069,67.9482
655,0.0391499,53184,29183.7,61.2451,225.975,68.0422
656,0.0380313,53173.2,29203.2,61.224,225.884,68.1334
657,0.0380313,53162.5,29222.8,61.2029,225.792,68.2247
658,0.0380313,53151.7,29242.3,61.1819,225.701,68.316
659,0.0380313,53141,29261.9,61.1608,225.61,68.4073
660,0.0391499,53129.9,29282,61.1391,225.516,68.5013
661,0.0380313,53119.2,29301.5,61.1181,225.424,68.5927
662,0.0380313,53108.4,29321,61.097,225.333,68.6841
663,0.0380313,53097.6,29340.5,61.076,225.242,68.7755
664,0.0380313,53086.8,29360,61.0549,225.15,68.867
665,0.0380313,53076,29379.5,61.0339,225.059,68.9584
666,0.0380313,53065.3,29399,61.0129,224.967,69.0499
667,0.0380313,53054.5,29418.5,60.9918,224.876,69.1415
668,0.0380313,53043.7,29437.9,60.9708,224.784,69.233
669,0.0380313,53032.9,29457.4,60.9498,224.693,69.3246
670,0.0380313,53022,29476.8,60.9288,224.601,69.4161
671,0.0380313,53011.2,29496.3,60.9077,224.509,69.5078
672,0.0380313,53000.4,29515.7,60.8867,224.418,69.5994
673,0.0380313,52989.6,29535.1,60.8657,224.326,69.691
674,0.0380313,52978.8,29554.6,60.8447,224.234,69.7827
675,0.0369128,52968.2,29573.4,60.8244,224.145,69.8717
676,0.0380313,52957.4,29592.8,60.8034,224.054,69.9634
677,0.0380313,52946.6,29612.2,60.7824,223.962,70.0552
678,0.0380313,52935.7,29631.6,60.7614,223.87,70.1469
679,0.0369128,52925.2,29650.4,60.741,223.781,70.236
680,0.0380313,52914.3,29669.8,60.7201,223.689,70.3278
681,0.0380313,52903.5,29689.1,60.6991,223.597,70.4197
682,0.0369128,52892.9,29707.9,60.6787,223.508,70.5088
683,0.0380313,52882,29727.3,60.6578,223.416,70.6007
684,0.0380313,52871.2,29746.6,60.6368,223.325,70.6926
685,0.0369128,52860.6,29765.4,60.6165,223.235,70.7818
686,0.0380313,52849.7,29784.7,60.5955,223.143,70.8738
687,0.0380313,52838.8,29804,60.5746,223.051,70.9657
688,0.0369128,52828.2,29822.8,60.5543,222.962,71.055
689,0.0380313,52817.3,29842.1,60.5333,222.87,71.147
690,0.0369128,52806.8,29860.8,60.513,222.781,71.2363
691,0.0380313,52795.9,29880.1,60.4921,222.689,71.3284
692,0.0369128,52785.3,29898.8,60.4718,222.599,71.4177
693,0.0369128,52774.7,29917.5,60.4515,222.51,71.5071
694,0.0380313,52763.7,29936.8,60.4306,222.418,71.5992
695,0.0369128,52753.1,29955.5,60.4103,222.328,71.6887
696,0.0380313,52742.2,29974.7,60.3894,222.236,71.7808
697,0.0369128,52731.6,29993.4,60.3691,222.147,71.8703
698,0.0369128,52721,30012,60.3488,222.057,71.9598
699,0.0380313,52710,30031.3,60.3279,221.965,72.052
700,0.0369128,52699.4,30049.9,60.3076,221.876,72.1415
701,0.0369128,52688.7,30068.6,60.2873,221.786,72.231
702,0.0369128,52678.1,30087.2,60.2671,221.697,72.3206
703,0.0380313,52667.1,30106.4,60.2462,221.604,72.4129
704,0.0369128,52656.5,30125,60.2259,221.515,72.5025
705,0.0369128,52645.8,30143.6,60.2057,221.425,72.5921
706,0.0369128,52635.2,30162.2,60.1854,221.335,72.6817
707,0.0369128,52624.5,30180.8,60.1652,221.246,72.7714
708,0.0369128,52613.8,30199.4,60.1449,221.156,72.8611
709,0.0380313,52602.9,30218.6,60.1241,221.064,72.9535
710,0.0369128,52592.2,30237.1,60.1039,220.974,73.0432
711,0.0369128,52581.5,30255.7,60.0836,220.884,73.1329
712,0.0369128,52570.8,30274.3,60.0634,220.794,73.2227
713,0.0369128,52560.1,30292.8,60.0432,220.705,73.3125
714,0.0369128,52549.4,30311.4,60.023,220.615,73.4022
715,0.0369128,52538.7,30329.9,60.0028,220.525,73.492
716,0.0369128,52528,30348.4,59.9825,220.435,73.5819
717,0.0369128,52517.3,30366.9,59.9623,220.345,73.6717
718,0.0369128,52506.6,30385.5,59.9421,220.256,73.7616
719,0.0357942,52496.2,30403.4,59.9226,220.168,73.8487
720,0.0369128,52485.5,30421.9,59.9024,220.078,73.9386
721,0.0369128,52474.8,30440.4,59.8822,219.989,74.0285
722,0.0369128,52464.1,30458.9,59.862,219.899,74.1185
723,0.0369128,52453.3,30477.4,59.8418,219.809,74.2084
724,0.0369128,52442.6,30495.8,59.8216,219.719,74.2984
725,0.0357942,52432.2,30513.7,59.8021,219.631,74.3856
726,0.0369128,52421.4,30532.2,59.7819,219.541,74.4756
727,0.0369128,52410.7,30550.6,59.7617,219.451,74.5657
728,0.0369128,52399.9,30569.1,59.7416,219.361,74.6557
729,0.0357942,52389.5,30586.9,59.722,219.274,74.743
730,0.0369128,52378.7,30605.4,59.7019,219.184,74.8331
731,0.0369128,52368,30623.8,59.6817,219.094,74.9232
732,0.0357942,52357.5,30641.6,59.6622,219.007,75.0106
733,0.0369128,52346.8,30660,59.6421,218.916,75.1007
734,0.0369128,52336,30678.4,59.6219,218.826,75.1908
735,0.0357942,52325.5,30696.3,59.6024,218.739,75.2783
736,0.0369128,52314.7,30714.6,59.5823,218.649,75.3684
737,0.0357942,52304.3,30732.5,59.5628,218.561,75.4559
738,0.0369128,52293.5,30750.8,59.5426,218.471,75.5461
739,0.0357942,52283,30768.6,59.5231,218.384,75.6336
740,0.0369128,52272.2,30787,59.503,218.293,75.7238
741,0.0357942,52261.7,30804.8,59.4835,218.206,75.8113
742,0.0369128,52250.9,30823.1,59.4634,218.116,75.9016
743,0.0357942,52240.4,30840.9,59.4439,218.028,75.9891
744,0.0369128,52229.6,30859.2,59.4238,217.938,76.0795
745,0.0357942,52219.1,30876.9,59.4044,217.85,76.167
746,0.0357942,52208.6,30894.7,59.3849,217.762,76.2546
747,0.0369128,52197.8,30913,59.3648,217.672,76.345
748,0.0357942,52187.3,30930.7,59.3453,217.585,76.4326
749,0.0357942,52176.8,30948.4,59.3259,217.497,76.5202
750,0.0369128,52165.9,30966.7,59.3058,217.406,76.6106
751,0.0357942,52155.4,30984.4,59.2863,217.319,76.6983
752,0.0357942,52144.9,31002.1,59.2669,217.231,76.786
753,0.0369128,52134,31020.4,59.2468,217.141,76.8764
754,0.0357942,52123.5,31038.1,59.2274,217.053,76.9642
755,0.0357942,52113,31055.8,59.2079,216.965,77.0519
756,0.0357942,52102.4,31073.4,59.1885,216.877,77.1396
757,0.0357942,52091.9,31091.1,59.1691,216.79,77.2274
758,0.0357942,52081.3,31108.8,59.1496,216.702,77.3152
759,0.0369128,52070.4,31127,59.1296,216.611,77.4057
760,0.0357942,52059.9,31144.6,59.1102,216.524,77.4935
761,0.0357942,52049.3,31162.3,59.0908,216.436,77.5813
762,0.0357942,52038.8,31179.9,59.0713,216.348,77.6692
763,0.0357942,52028.2,31197.5,59.0519,216.26,77.757
764,0.0357942,52017.6,31215.2,59.0325,216.172,77.8449
765,0.0357942,52007.1,31232.8,59.0131,216.084,77.9327
766,0.0357942,51996.5,31250.4,58.9937,215.996,78.0206
767,0.0357942,51985.9,31268,58.9743,215.909,78.1085
768,0.0357942,51975.3,31285.6,58.9549,215.821,78.1964
769,0.0357942,51964.7,31303.2,58.9356,215.733,78.2844
770,0.0357942,51954.1,31320.7,58.9162,215.645,78.3723
771,0.0357942,51943.5,31338.3,58.8968,215.557,78.4603
772,0.0357942,51932.9,31355.9,58.8774,215.469,78.5482
773,0.0357942,51922.3,31373.4,58.8581,215.381,78.6362
774,0.0346756,51912.1,31390.4,58.8393,215.296,78.7215
775,0.0357942,51901.5,31408,58.8199,215.208,78.8095
776,0.0357942,51890.8,31425.5,58.8006,215.12,78.8975
777,0.0357942,51880.2,31443,58.7812,215.032,78.9855
778,0.0357942,51869.6,31460.6,58.7619,214.944,79.0736
779,0.0357942,51859,31478.1,58.7425,214.855,79.1616
780,0.0346756,51848.7,31495,58.7238,214.77,79.247
781,0.0357942,51838,31512.5,58.7044,214.682,79.335
782,0.0357942,51827.4,31530,58.6851,214.594,79.4231
783,0.0346756,51817.1,31547,58.6664,214.509,79.5085
784,0.0357942,51806.4,31564.4,58.647,214.42,79.5966
785,0.0357942,51795.8,31581.9,58.6277,214.332,79.6848
786,0.0346756,51785.5,31598.8,58.609,214.247,79.7701
787,0.0357942,51774.8,31616.3,58.5897,214.159,79.8583
788,0.0357942,51764.2,31633.7,58.5704,214.071,79.9465
789,0.0346756,51753.8,31650.6,58.5517,213.985,80.0319
790,0.0357942,51743.2,31668.1,58.5324,213.897,80.1201
791,0.0357942,51732.5,31685.5,58.5131,213.809,80.2083
792,0.0346756,51722.2,31702.4,58.4944,213.723,80.2938
793,0.0357942,51711.5,31719.8,58.4751,213.635,80.382
794,0.0346756,51701.1,31736.6,58.4564,213.55,80.4675
795,0.0357942,51690.4,31754,58.4371,213.461,80.5558
796,0.0346756,51680.1,31770.9,58.4184,213.376,80.6413
797,0.0357942,51669.4,31788.3,58.3992,213.288,80.7295
798,0.0346756,51659,31805.1,58.3805,213.202,80.8151
799,0.0346756,51648.7,31821.9,58.3618,213.116,80.9006
800,0.0357942,51638,31839.3,58.3426,213.028,80.9889
801,0.0346756,51627.6,31856.1,58.3239,212.943,81.0745
802,0.0357942,51616.9,31873.5,58.3046,212.854,81.1628
803,0.0346756,51606.5,31890.3,58.286,212.769,81.2484
804,0.0346756,51596.1,31907.1,58.2673,212.683,81.334
805,0.0357942,51585.4,31924.4,58.2481,212.595,81.4224
806,0.0346756,51575,31941.2,58.2295,212.509,81.508
807,0.0346756,51564.6,31957.9,58.2108,212.423,81.5936
808,0.0357942,51553.9,31975.3,58.1916,212.335,81.682
809,0.0346756,51543.5,31992,58.173,212.249,81.7677
810,0.0346756,51533.1,32008.8,58.1543,212.164,81.8534
811,0.0346756,51522.7,32025.5,58.1357,212.078,81.939
812,0.0357942,51511.9,32042.8,58.1165,211.99,82.0275
813,0.0346756,51501.5,32059.5,58.0979,211.904,82.1132
814,0.0346756,51491.1,32076.2,58.0793,211.818,82.1989
815,0.0346756,51480.7,32093,58.0607,211.733,82.2846
816,0.0346756,51470.3,32109.7,58.0421,211.647,82.3703
817,0.0346756,51459.9,32126.4,58.0235,211.561,82.456
818,0.0357942,51449.1,32143.6,58.0043,211.473,82.5445
819,0.0346756,51438.7,32160.3,57.9857,211.387,82.6303
820,0.0346756,51428.2,32177,57.9671,211.301,82.7161
821,0.0346756,51417.8,32193.7,57.9485,211.215,82.8018
822,0.0346756,51407.3,32210.4,57.9299,211.13,82.8876
823,0.0346756,51396.9,32227,57.9114,211.044,82.9734
824,0.0346756,51386.4,32243.7,57.8928,210.958,83.0592
825,0.0346756,51376,32260.3,57.8742,210.872,83.145
826,0.0346756,51365.5,32277,57.8557,210.786,83.2308
827,0.0346756,51355.1,32293.6,57.8371,210.7,83.3166
828,0.0346756,51344.6,32310.2,57.8185,210.615,83.4025
829,0.0346756,51334.2,32326.9,57.8,210.529,83.4883
830,0.0346756,51323.7,32343.5,57.7814,210.443,83.5742
831,0.0346756,51313.2,32360.1,57.7629,210.357,83.6601
832,0.033557,51303.1,32376.2,57.7449,210.274,83.7432
833,0.0346756,51292.6,32392.8,57.7264,210.188,83.829
834,0.0346756,51282.1,32409.3,57.7079,210.102,83.9149
835,0.0346756,51271.6,32425.9,57.6893,210.016,84.0008
836,0.0346756,51261.1,32442.5,57.6708,209.93,84.0867
837,0.0346756,51250.7,32459.1,57.6523,209.844,84.1727
838,0.0346756,51240.2,32475.6,57.6338,209.759,84.2586
839,0.033557,51230,32491.7,57.6159,209.675,84.3417
840,0.0346756,51219.5,32508.2,57.5973,209.589,84.4277
841,0.0346756,51209,32524.8,57.5788,209.503,84.5136
842,0.0346756,51198.5,32541.3,57.5603,209.418,84.5996
843,0.033557,51188.3,32557.3,57.5424,209.334,84.6828
844,0.0346756,51177.8,32573.8,57.5239,209.248,84.7688
845,0.0346756,51167.3,32590.3,57.5054,209.162,84.8548
846,0.033557,51157.1,32606.3,57.4875,209.079,84.938
847,0.0346756,51146.6,32622.8,57.4691,208.993,85.024
848,0.0346756,51136.1,32639.3,57.4506,208.907,85.11
849,0.033557,51125.9,32655.3,57.4327,208.824,85.1932
