time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
86.075,39219.6,46282.2,40.2779,122.887,171.131
86.086,39215.5,46285.7,40.2729,122.861,171.156
86.097,39211.5,46289.1,40.2679,122.836,171.181
86.108,39207.4,46292.6,40.2629,122.81,171.207
86.119,39203.3,46296,40.2578,122.785,171.232
86.13,39199.3,46299.4,40.2528,122.759,171.258
86.141,39195.2,46302.9,40.2478,122.734,171.283
86.152,39191.1,46306.3,40.2428,122.708,171.309
86.163,39187.1,46309.8,40.2377,122.683,171.334
86.174,39183,46313.2,40.2327,122.658,171.359
86.185,39179,46316.6,40.2277,122.632,171.385
86.196,39174.9,46320.1,40.2227,122.607,171.41
86.207,39170.8,46323.5,40.2176,122.581,171.436
86.218,39166.8,46326.9,40.2126,122.556,171.461
86.229,39162.7,46330.4,40.2076,122.531,171.487
86.24,39158.7,46333.8,40.2026,122.505,171.512
86.251,39154.6,46337.2,40.1975,122.48,171.537
86.262,39150.5,46340.7,40.1925,122.454,171.563
86.273,39146.5,46344.1,40.1875,122.429,171.588
86.284,39142.4,46347.5,40.1825,122.404,171.614
86.295,39138.4,46351,40.1775,122.378,171.639
86.306,39134.3,46354.4,40.1724,122.353,171.664
86.317,39130.2,46357.8,40.1674,122.327,171.69
86.328,39126.2,46361.2,40.1624,122.302,171.715
86.339,39122.1,46364.7,40.1574,122.277,171.741
86.35,39118.1,46368.1,40.1524,122.251,171.766
86.361,39114,46371.5,40.1474,122.226,171.791
86.372,39109.9,46374.9,40.1423,122.2,171.817
86.383,39105.9,46378.4,40.1373,122.175,171.842
86.394,39101.8,46381.8,40.1323,122.15,171.867
86.405,39097.8,46385.2,40.1273,122.124,171.893
86.416,39093.7,46388.6,40.1223,122.099,171.918
86.427,39089.6,46392,40.1173,122.074,171.943
86.438,39085.6,46395.5,40.1123,122.048,171.969
86.449,39081.5,46398.9,40.1073,122.023,171.994
86.46,39077.5,46402.3,40.1022,121.998,172.019
86.471,39073.4,46405.7,40.0972,121.972,172.045
86.482,39069.4,46409.1,40.0922,121.947,172.07
86.493,39065.3,46412.5,40.0872,121.922,172.095
86.504,39061.2,46416,40.0822,121.896,172.121
86.515,39057.2,46419.4,40.0772,121.871,172.146
86.526,39053.1,46422.8,40.0722,121.846,172.171
86.537,39049.1,46426.2,40.0672,121.82,172.197
86.548,39045,46429.6,40.0622,121.795,172.222
86.559,39040.9,46433,40.0572,121.77,172.247
86.57,39036.9,46436.4,40.0522,121.744,172.273
86.581,39032.8,46439.8,40.0472,121.719,172.298
86.592,39028.8,46443.3,40.0422,121.694,172.323
86.603,39024.7,46446.7,40.0371,121.669,172.349
86.614,39020.7,46450.1,40.0321,121.643,172.374
86.625,39016.6,46453.5,40.0271,121.618,172.399
86.636,39012.6,46456.9,40.0221,121.593,172.424
86.647,39008.5,46460.3,40.0171,121.567,172.45
86.658,39004.4,46463.7,40.0121,121.542,172.475
86.669,39000.4,46467.1,40.0071,121.517,172.5
86.68,38996.3,46470.5,40.0021,121.492,172.526
86.691,38992.3,46473.9,39.9971,121.466,172.551
86.702,38988.2,46477.3,39.9921,121.441,172.576
86.713,38984.2,46480.7,39.9871,121.416,172.601
86.724,38980.1,46484.1,39.9821,121.39,172.627
86.735,38976,46487.5,39.9771,121.365,172.652
86.746,38972,46490.9,39.9721,121.34,172.677
86.757,38967.9,46494.3,39.9671,121.315,172.702
86.768,38963.9,46497.7,39.9621,121.289,172.728
86.779,38959.8,46501.1,39.9571,121.264,172.753
86.79,38955.8,46504.5,39.9521,121.239,172.778
86.801,38951.7,46507.9,39.9472,121.214,172.803
86.812,38947.7,46511.3,39.9422,121.189,172.829
86.823,38943.6,46514.7,39.9372,121.163,172.854
86.834,38939.6,46518.1,39.9322,121.138,172.879
86.845,38935.5,46521.5,39.9272,121.113,172.904
86.856,38931.5,46524.9,39.9222,121.088,172.929
86.867,38927.4,46528.3,39.9172,121.062,172.955
86.878,38923.3,46531.7,39.9122,121.037,172.98
86.889,38919.3,46535,39.9072,121.012,173.005
86.9,38915.2,46538.4,39.9022,120.987,173.03
86.911,38911.2,46541.8,39.8972,120.962,173.056
86.922,38907.1,46545.2,39.8922,120.936,173.081
86.933,38903.1,46548.6,39.8873,120.911,173.106
86.944,38899,46552,39.8823,120.886,173.131
86.955,38895,46555.4,39.8773,120.861,173.156
86.966,38890.9,46558.8,39.8723,120.836,173.181
86.977,38886.9,46562.1,39.8673,120.81,173.207
86.988,38882.8,46565.5,39.8623,120.785,173.232
86.999,38878.8,46568.9,39.8573,120.76,173.257
87.01,38874.7,46572.3,39.8523,120.735,173.282
87.021,38870.7,46575.7,39.8474,120.71,173.307
87.032,38866.6,46579.1,39.8424,120.685,173.332
87.043,38862.6,46582.4,39.8374,120.659,173.358
87.054,38858.5,46585.8,39.8324,120.634,173.383
87.065,38854.5,46589.2,39.8274,120.609,173.408
87.076,38850.4,46592.6,39.8224,120.584,173.433
87.087,38846.4,46595.9,39.8175,120.559,173.458
87.098,38842.3,46599.3,39.8125,120.534,173.483
87.109,38838.2,46602.7,39.8075,120.509,173.509
87.12,38834.2,46606.1,39.8025,120.483,173.534
87.131,38830.1,46609.5,39.7975,120.458,173.559
87.142,38826.1,46612.8,39.7926,120.433,173.584
87.153,38822,46616.2,39.7876,120.408,173.609
87.164,38818,46619.6,39.7826,120.383,173.634
87.175,38813.9,46622.9,39.7776,120.358,173.659
87.186,38809.9,46626.3,39.7727,120.333,173.684
87.197,38805.8,46629.7,39.7677,120.308,173.71
87.208,38801.8,46633.1,39.7627,120.282,173.735
87.219,38797.7,46636.4,39.7577,120.257,173.76
87.23,38793.7,46639.8,39.7528,120.232,173.785
87.241,38789.6,46643.2,39.7478,120.207,173.81
87.252,38785.6,46646.5,39.7428,120.182,173.835
87.263,38781.6,46649.9,39.7378,120.157,173.86
87.274,38777.5,46653.3,39.7329,120.132,173.885
87.285,38773.5,46656.6,39.7279,120.107,173.91
87.296,38769.4,46660,39.7229,120.082,173.935
87.307,38765.4,46663.4,39.7179,120.057,173.96
87.318,38761.3,46666.7,39.713,120.032,173.986
87.329,38757.3,46670.1,39.708,120.006,174.011
87.34,38753.2,46673.4,39.703,119.981,174.036
87.351,38749.2,46676.8,39.6981,119.956,174.061
87.362,38745.1,46680.2,39.6931,119.931,174.086
87.373,38741.1,46683.5,39.6881,119.906,174.111
87.384,38737,46686.9,39.6832,119.881,174.136
87.395,38733,46690.2,39.6782,119.856,174.161
87.406,38728.9,46693.6,39.6732,119.831,174.186
87.417,38724.9,46697,39.6683,119.806,174.211
87.428,38720.8,46700.3,39.6633,119.781,174.236
87.439,38716.8,46703.7,39.6583,119.756,174.261
87.45,38712.7,46707,39.6534,119.731,174.286
87.461,38708.7,46710.4,39.6484,119.706,174.311
87.472,38704.6,46713.7,39.6434,119.681,174.336
87.483,38700.6,46717.1,39.6385,119.656,174.361
87.494,38696.6,46720.4,39.6335,119.631,174.386
87.505,38692.5,46723.8,39.6286,119.606,174.411
87.516,38688.5,46727.1,39.6236,119.581,174.436
87.527,38684.4,46730.5,39.6186,119.556,174.461
87.538,38680.4,46733.8,39.6137,119.531,174.486
87.549,38676.3,46737.2,39.6087,119.506,174.511
87.56,38672.3,46740.5,39.6037,119.481,174.536
87.571,38668.2,46743.9,39.5988,119.456,174.561
87.582,38664.2,46747.2,39.5938,119.431,174.586
87.593,38660.1,46750.6,39.5889,119.406,174.611
87.604,38656.1,46753.9,39.5839,119.381,174.636
87.615,38652.1,46757.3,39.579,119.356,174.661
87.626,38648,46760.6,39.574,119.331,174.686
87.637,38644,46763.9,39.569,119.306,174.711
87.648,38639.9,46767.3,39.5641,119.281,174.736
87.659,38635.9,46770.6,39.5591,119.256,174.761
87.67,38631.8,46774,39.5542,119.231,174.786
87.681,38627.8,46777.3,39.5492,119.206,174.811
87.692,38623.7,46780.6,39.5443,119.181,174.836
87.703,38619.7,46784,39.5393,119.156,174.861
87.714,38615.7,46787.3,39.5344,119.131,174.886
87.725,38611.6,46790.7,39.5294,119.106,174.911
87.736,38607.6,46794,39.5245,119.081,174.936
87.747,38603.5,46797.3,39.5195,119.056,174.961
87.758,38599.5,46800.7,39.5146,119.031,174.986
87.769,38595.4,46804,39.5096,119.006,175.011
87.78,38591.4,46807.3,39.5047,118.982,175.036
87.791,38587.4,46810.7,39.4997,118.957,175.06
87.802,38583.3,46814,39.4948,118.932,175.085
87.813,38579.3,46817.3,39.4898,118.907,175.11
87.824,38575.2,46820.7,39.4849,118.882,175.135
87.835,38571.2,46824,39.4799,118.857,175.16
87.846,38567.1,46827.3,39.475,118.832,175.185
87.857,38563.1,46830.6,39.47,118.807,175.21
87.868,38559.1,46834,39.4651,118.782,175.235
87.879,38555,46837.3,39.4602,118.757,175.26
87.89,38551,46840.6,39.4552,118.732,175.285
87.901,38546.9,46843.9,39.4503,118.708,175.31
87.912,38542.9,46847.3,39.4453,118.683,175.334
87.923,38538.8,46850.6,39.4404,118.658,175.359
87.934,38534.8,46853.9,39.4354,118.633,175.384
87.945,38530.8,46857.2,39.4305,118.608,175.409
87.956,38526.7,46860.6,39.4256,118.583,175.434
87.967,38522.7,46863.9,39.4206,118.558,175.459
87.978,38518.6,46867.2,39.4157,118.533,175.484
87.989,38514.6,46870.5,39.4107,118.509,175.509
88,38510.6,46873.8,39.4058,118.484,175.533
88.011,38506.5,46877.2,39.4009,118.459,175.558
88.022,38502.5,46880.5,39.3959,118.434,175.583
88.033,38498.4,46883.8,39.391,118.409,175.608
88.044,38494.4,46887.1,39.3861,118.384,175.633
88.055,38490.4,46890.4,39.3811,118.359,175.658
88.066,38486.3,46893.8,39.3762,118.335,175.683
88.077,38482.3,46897.1,39.3712,118.31,175.707
88.088,38478.3,46900.4,39.3663,118.285,175.732
88.099,38474.2,46903.7,39.3614,118.26,175.757
88.11,38470.2,46907,39.3564,118.235,175.782
88.121,38466.1,46910.3,39.3515,118.21,175.807
88.132,38462.1,46913.6,39.3466,118.186,175.832
88.143,38458.1,46916.9,39.3417,118.161,175.856
88.154,38454,46920.2,39.3367,118.136,175.881
88.165,38450,46923.6,39.3318,118.111,175.906
88.176,38445.9,46926.9,39.3269,118.086,175.931
88.187,38441.9,46930.2,39.3219,118.062,175.956
88.198,38437.9,46933.5,39.317,118.037,175.98
88.209,38433.8,46936.8,39.3121,118.012,176.005
88.22,38429.8,46940.1,39.3071,117.987,176.03
88.231,38425.8,46943.4,39.3022,117.962,176.055
88.242,38421.7,46946.7,39.2973,117.938,176.08
88.253,38417.7,46950,39.2924,117.913,176.104
88.264,38413.6,46953.3,39.2874,117.888,176.129
88.275,38409.6,46956.6,39.2825,117.863,176.154
88.286,38405.6,46959.9,39.2776,117.838,176.179
88.297,38401.5,46963.2,39.2727,117.814,176.203
88.308,38397.5,46966.5,39.2677,117.789,176.228
88.319,38393.5,46969.8,39.2628,117.764,176.253
88.33,38389.4,46973.1,39.2579,117.739,176.278
88.341,38385.4,46976.4,39.253,117.715,176.302
88.352,38381.4,46979.7,39.248,117.69,176.327
88.363,38377.3,46983,39.2431,117.665,176.352
88.374,38373.3,46986.3,39.2382,117.64,176.377
88.385,38369.3,46989.6,39.2333,117.616,176.401
88.396,38365.2,46992.9,39.2284,117.591,176.426
88.407,38361.2,46996.2,39.2234,117.566,176.451
88.418,38357.1,46999.5,39.2185,117.542,176.476
88.429,38353.1,47002.8,39.2136,117.517,176.5
88.44,38349.1,47006.1,39.2087,117.492,176.525
88.451,38345,47009.4,39.2038,117.467,176.55
88.462,38341,47012.6,39.1989,117.443,176.574
88.473,38337,47015.9,39.1939,117.418,176.599
88.484,38332.9,47019.2,39.189,117.393,176.624
88.495,38328.9,47022.5,39.1841,117.369,176.649
88.506,38324.9,47025.8,39.1792,117.344,176.673
88.517,38320.8,47029.1,39.1743,117.319,176.698
88.528,38316.8,47032.4,39.1694,117.294,176.723
88.539,38312.8,47035.7,39.1645,117.27,176.747
88.55,38308.7,47038.9,39.1595,117.245,176.772
88.561,38304.7,47042.2,39.1546,117.22,176.797
88.572,38300.7,47045.5,39.1497,117.196,176.821
88.583,38296.6,47048.8,39.1448,117.171,176.846
88.594,38292.6,47052.1,39.1399,117.146,176.871
88.605,38288.6,47055.4,39.135,117.122,176.895
88.616,38284.5,47058.6,39.1301,117.097,176.92
88.627,38280.5,47061.9,39.1252,117.072,176.945
88.638,38276.5,47065.2,39.1203,117.048,176.969
88.649,38272.5,47068.5,39.1153,117.023,176.994
88.66,38268.4,47071.7,39.1104,116.998,177.019
88.671,38264.4,47075,39.1055,116.974,177.043
88.682,38260.4,47078.3,39.1006,116.949,177.068
88.693,38256.3,47081.6,39.0957,116.924,177.093
88.704,38252.3,47084.9,39.0908,116.9,177.117
88.715,38248.3,47088.1,39.0859,116.875,177.142
88.726,38244.2,47091.4,39.081,116.85,177.167
88.737,38240.2,47094.7,39.0761,116.826,177.191
88.748,38236.2,47097.9,39.0712,116.801,177.216
88.759,38232.1,47101.2,39.0663,116.777,177.24
88.77,38228.1,47104.5,39.0614,116.752,177.265
88.781,38224.1,47107.8,39.0565,116.727,177.29
88.792,38220.1,47111,39.0516,116.703,177.314
88.803,38216,47114.3,39.0467,116.678,177.339
88.814,38212,47117.6,39.0418,116.654,177.364
88.825,38208,47120.8,39.0369,116.629,177.388
88.836,38203.9,47124.1,39.032,116.604,177.413
88.847,38199.9,47127.4,39.0271,116.58,177.437
88.858,38195.9,47130.6,39.0222,116.555,177.462
88.869,38191.8,47133.9,39.0173,116.531,177.487
88.88,38187.8,47137.2,39.0124,116.506,177.511
88.891,38183.8,47140.4,39.0075,116.481,177.536
88.902,38179.8,47143.7,39.0026,116.457,177.56
88.913,38175.7,47147,38.9977,116.432,177.585
88.924,38171.7,47150.2,38.9928,116.408,177.609
88.935,38167.7,47153.5,38.9879,116.383,177.634
88.946,38163.6,47156.7,38.983,116.359,177.659
88.957,38159.6,47160,38.9781,116.334,177.683
88.968,38155.6,47163.3,38.9732,116.309,177.708
88.979,38151.6,47166.5,38.9684,116.285,177.732
88.99,38147.5,47169.8,38.9635,116.26,177.757
89.001,38143.5,47173,38.9586,116.236,177.781
89.012,38139.5,47176.3,38.9537,116.211,177.806
89.023,38135.5,47179.5,38.9488,116.187,177.83
89.034,38131.4,47182.8,38.9439,116.162,177.855
89.045,38127.4,47186,38.939,116.138,177.879
89.056,38123.4,47189.3,38.9341,116.113,177.904
89.067,38119.4,47192.5,38.9292,116.089,177.928
89.078,38115.3,47195.8,38.9243,116.064,177.953
89.089,38111.3,47199,38.9195,116.04,177.978
89.1,38107.3,47202.3,38.9146,116.015,178.002
89.111,38103.2,47205.5,38.9097,115.991,178.027
89.122,38099.2,47208.8,38.9048,115.966,178.051
89.133,38095.2,47212,38.8999,115.942,178.076
89.144,38091.2,47215.3,38.895,115.917,178.1
89.155,38087.1,47218.5,38.8901,115.893,178.125
89.166,38083.1,47221.8,38.8853,115.868,178.149
89.177,38079.1,47225,38.8804,115.844,178.174
89.188,38075.1,47228.3,38.8755,115.819,178.198
89.199,38071,47231.5,38.8706,115.795,178.223
89.21,38067,47234.8,38.8657,115.77,178.247
89.221,38063,47238,38.8608,115.746,178.271
89.232,38059,47241.3,38.856,115.721,178.296
89.243,38055,47244.5,38.8511,115.697,178.32
89.254,38050.9,47247.7,38.8462,115.672,178.345
89.265,38046.9,47251,38.8413,115.648,178.369
89.276,38042.9,47254.2,38.8364,115.623,178.394
89.287,38038.9,47257.5,38.8316,115.599,178.418
89.298,38034.8,47260.7,38.8267,115.574,178.443
89.309,38030.8,47263.9,38.8218,115.55,178.467
89.32,38026.8,47267.2,38.8169,115.526,178.492
89.331,38022.8,47270.4,38.8121,115.501,178.516
89.342,38018.7,47273.6,38.8072,115.477,178.54
89.353,38014.7,47276.9,38.8023,115.452,178.565
89.364,38010.7,47280.1,38.7974,115.428,178.589
89.375,38006.7,47283.3,38.7926,115.403,178.614
89.386,38002.7,47286.6,38.7877,115.379,178.638
89.397,37998.6,47289.8,38.7828,115.355,178.663
89.408,37994.6,47293,38.7779,115.33,178.687
89.419,37990.6,47296.3,38.7731,115.306,178.711
89.43,37986.6,47299.5,38.7682,115.281,178.736
89.441,37982.5,47302.7,38.7633,115.257,178.76
89.452,37978.5,47305.9,38.7585,115.232,178.785
89.463,37974.5,47309.2,38.7536,115.208,178.809
89.474,37970.5,47312.4,38.7487,115.184,178.833
89.485,37966.5,47315.6,38.7439,115.159,178.858
89.496,37962.4,47318.9,38.739,115.135,178.882
89.507,37958.4,47322.1,38.7341,115.111,178.907
89.518,37954.4,47325.3,38.7293,115.086,178.931
89.529,37950.4,47328.5,38.7244,115.062,178.955
89.54,37946.4,47331.8,38.7195,115.037,178.98
89.551,37942.3,47335,38.7147,115.013,179.004
89.562,37938.3,47338.2,38.7098,114.989,179.028
89.573,37934.3,47341.4,38.7049,114.964,179.053
89.584,37930.3,47344.6,38.7001,114.94,179.077
89.595,37926.3,47347.9,38.6952,114.916,179.102
89.606,37922.2,47351.1,38.6903,114.891,179.126
89.617,37918.2,47354.3,38.6855,114.867,179.15
89.628,37914.2,47357.5,38.6806,114.843,179.175
89.639,37910.2,47360.7,38.6757,114.818,179.199
89.65,37906.2,47363.9,38.6709,114.794,179.223
89.661,37902.2,47367.2,38.666,114.77,179.248
89.672,37898.1,47370.4,38.6612,114.745,179.272
89.683,37894.1,47373.6,38.6563,114.721,179.296
89.694,37890.1,47376.8,38.6514,114.697,179.321
89.705,37886.1,47380,38.6466,114.672,179.345
89.716,37882.1,47383.2,38.6417,114.648,179.369
89.727,37878.1,47386.4,38.6369,114.624,179.394
89.738,37874,47389.6,38.632,114.599,179.418
89.749,37870,47392.9,38.6272,114.575,179.442
89.76,37866,47396.1,38.6223,114.551,179.466
89.771,37862,47399.3,38.6174,114.526,179.491
89.782,37858,47402.5,38.6126,114.502,179.515
89.793,37854,47405.7,38.6077,114.478,179.539
89.804,37849.9,47408.9,38.6029,114.453,179.564
89.815,37845.9,47412.1,38.598,114.429,179.588
89.826,37841.9,47415.3,38.5932,114.405,179.612
89.837,37837.9,47418.5,38.5883,114.381,179.636
89.848,37833.9,47421.7,38.5835,114.356,179.661
89.859,37829.9,47424.9,38.5786,114.332,179.685
89.87,37825.8,47428.1,38.5738,114.308,179.709
89.881,37821.8,47431.3,38.5689,114.284,179.734
89.892,37817.8,47434.5,38.5641,114.259,179.758
89.903,37813.8,47437.7,38.5592,114.235,179.782
89.914,37809.8,47440.9,38.5544,114.211,179.806
89.925,37805.8,47444.1,38.5495,114.187,179.831
89.936,37801.8,47447.3,38.5447,114.162,179.855
89.947,37797.7,47450.5,38.5398,114.138,179.879
89.958,37793.7,47453.7,38.535,114.114,179.903
89.969,37789.7,47456.9,38.5301,114.09,179.928
89.98,37785.7,47460.1,38.5253,114.065,179.952
89.991,37781.7,47463.3,38.5204,114.041,179.976
90.002,37777.7,47466.5,38.5156,114.017,180
90.013,37773.7,47469.7,38.5108,113.993,180.024
90.024,37769.6,47472.9,38.5059,113.968,180.049
90.035,37765.6,47476.1,38.5011,113.944,180.073
90.046,37761.6,47479.3,38.4962,113.92,180.097
90.057,37757.6,47482.5,38.4914,113.896,180.121
90.068,37753.6,47485.7,38.4865,113.872,180.146
90.079,37749.6,47488.8,38.4817,113.847,180.17
90.09,37745.6,47492,38.4769,113.823,180.194
90.101,37741.6,47495.2,38.472,113.799,180.218
90.112,37737.5,47498.4,38.4672,113.775,180.242
90.123,37733.5,47501.6,38.4623,113.751,180.267
90.134,37729.5,47504.8,38.4575,113.726,180.291
90.145,37725.5,47508,38.4527,113.702,180.315
90.156,37721.5,47511.2,38.4478,113.678,180.339
90.167,37717.5,47514.3,38.443,113.654,180.363
90.178,37713.5,47517.5,38.4382,113.63,180.387
90.189,37709.5,47520.7,38.4333,113.606,180.412
90.2,37705.5,47523.9,38.4285,113.581,180.436
90.211,37701.5,47527.1,38.4237,113.557,180.46
90.222,37697.4,47530.2,38.4188,113.533,180.484
90.233,37693.4,47533.4,38.414,113.509,180.508
90.244,37689.4,47536.6,38.4092,113.485,180.532
90.255,37685.4,47539.8,38.4043,113.461,180.556
90.266,37681.4,47543,38.3995,113.436,180.581
90.277,37677.4,47546.1,38.3947,113.412,180.605
90.288,37673.4,47549.3,38.3898,113.388,180.629
90.299,37669.4,47552.5,38.385,113.364,180.653
90.31,37665.4,47555.7,38.3802,113.34,180.677
90.321,37661.4,47558.8,38.3753,113.316,180.701
90.332,37657.3,47562,38.3705,113.292,180.725
90.343,37653.3,47565.2,38.3657,113.268,180.75
90.354,37649.3,47568.4,38.3609,113.243,180.774
90.365,37645.3,47571.5,38.356,113.219,180.798
90.376,37641.3,47574.7,38.3512,113.195,180.822
90.387,37637.3,47577.9,38.3464,113.171,180.846
90.398,37633.3,47581,38.3415,113.147,180.87
90.409,37629.3,47584.2,38.3367,113.123,180.894
90.42,37625.3,47587.4,38.3319,113.099,180.918
90.431,37621.3,47590.6,38.3271,113.075,180.942
90.442,37617.3,47593.7,38.3222,113.051,180.966
90.453,37613.3,47596.9,38.3174,113.027,180.991
90.464,37609.3,47600.1,38.3126,113.003,181.015
90.475,37605.3,47603.2,38.3078,112.978,181.039
90.486,37601.2,47606.4,38.303,112.954,181.063
90.497,37597.2,47609.5,38.2981,112.93,181.087
90.508,37593.2,47612.7,38.2933,112.906,181.111
90.519,37589.2,47615.9,38.2885,112.882,181.135
90.53,37585.2,47619,38.2837,112.858,181.159
90.541,37581.2,47622.2,38.2789,112.834,181.183
90.552,37577.2,47625.4,38.274,112.81,181.207
90.563,37573.2,47628.5,38.2692,112.786,181.231
90.574,37569.2,47631.7,38.2644,112.762,181.255
90.585,37565.2,47634.8,38.2596,112.738,181.279
90.596,37561.2,47638,38.2548,112.714,181.303
90.607,37557.2,47641.2,38.2499,112.69,181.327
90.618,37553.2,47644.3,38.2451,112.666,181.351
90.629,37549.2,47647.5,38.2403,112.642,181.375
90.64,37545.2,47650.6,38.2355,112.618,181.399
90.651,37541.2,47653.8,38.2307,112.594,181.423
90.662,37537.2,47656.9,38.2259,112.57,181.447
90.673,37533.2,47660.1,38.2211,112.546,181.471
90.684,37529.2,47663.2,38.2162,112.522,181.495
90.695,37525.2,47666.4,38.2114,112.498,181.519
90.706,37521.2,47669.5,38.2066,112.474,181.543
90.717,37517.1,47672.7,38.2018,112.45,181.567
90.728,37513.1,47675.8,38.197,112.426,181.591
90.739,37509.1,47679,38.1922,112.402,181.615
90.75,37505.1,47682.1,38.1874,112.378,181.639
90.761,37501.1,47685.3,38.1826,112.354,181.663
90.772,37497.1,47688.4,38.1778,112.33,181.687
90.783,37493.1,47691.6,38.173,112.306,181.711
90.794,37489.1,47694.7,38.1682,112.282,181.735
90.805,37485.1,47697.9,38.1633,112.258,181.759
90.816,37481.1,47701,38.1585,112.234,181.783
90.827,37477.1,47704.2,38.1537,112.21,181.807
90.838,37473.1,47707.3,38.1489,112.186,181.831
90.849,37469.1,47710.4,38.1441,112.162,181.855
90.86,37465.1,47713.6,38.1393,112.138,181.879
90.871,37461.1,47716.7,38.1345,112.114,181.903
90.882,37457.1,47719.9,38.1297,112.09,181.927
90.893,37453.1,47723,38.1249,112.066,181.951
90.904,37449.1,47726.1,38.1201,112.042,181.975
90.915,37445.1,47729.3,38.1153,112.018,181.999
90.926,37441.1,47732.4,38.1105,111.994,182.023
90.937,37437.1,47735.6,38.1057,111.971,182.047
90.948,37433.1,47738.7,38.1009,111.947,182.071
90.959,37429.1,47741.8,38.0961,111.923,182.094
90.97,37425.1,47745,38.0913,111.899,182.118
90.981,37421.1,47748.1,38.0865,111.875,182.142
90.992,37417.1,47751.2,38.0817,111.851,182.166
