time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
4.202,12924.7,403.257,88.2129,13.9295,0.0135599,74.9982
4.213,12957.6,403.693,88.2155,14.0006,0.0135893,74.9982
4.224,12990.5,404.132,88.2181,14.0718,0.0136189,74.9982
4.235,13023.5,404.572,88.2207,14.1432,0.0136486,74.9981
4.246,13056.4,405.015,88.2232,14.2148,0.0136785,74.9981
4.257,13089.3,405.461,88.2257,14.2866,0.0137086,74.9981
4.268,13122.2,405.908,88.2282,14.3585,0.0137389,74.9981
4.279,13155.1,406.358,88.2307,14.4307,0.0137693,74.9981
4.29,13188.1,406.81,88.2332,14.503,0.0138,74.9981
4.301,13221,407.264,88.2356,14.5755,0.0138308,74.9981
4.312,13253.9,407.721,88.238,14.6481,0.0138618,74.9981
4.323,13286.8,408.18,88.2404,14.721,0.0138931,74.9981
4.334,13319.7,408.641,88.2428,14.794,0.0139245,74.9981
4.345,13352.7,409.104,88.2451,14.8673,0.0139561,74.9981
4.356,13385.6,409.57,88.2474,14.9407,0.0139879,74.9981
4.367,13418.5,410.038,88.2497,15.0142,0.0140199,74.9981
4.378,13451.4,410.508,88.252,15.088,0.014052,74.9981
4.389,13484.3,410.981,88.2543,15.1619,0.0140844,74.9981
4.4,13517.3,411.456,88.2565,15.2361,0.014117,74.9981
4.411,13550.2,411.933,88.2587,15.3104,0.0141497,74.9981
4.422,13583.1,412.413,88.2609,15.3848,0.0141827,74.9981
4.433,13616,412.895,88.2631,15.4595,0.0142159,74.998
4.444,13648.9,413.379,88.2652,15.5343,0.0142492,74.998
4.455,13681.9,413.865,88.2674,15.6094,0.0142828,74.998
4.466,13714.8,414.354,88.2695,15.6846,0.0143166,74.998
4.477,13747.7,414.846,88.2716,15.76,0.0143505,74.998
4.488,13780.6,415.339,88.2737,15.8355,0.0143847,74.998
4.499,13813.5,415.835,88.2757,15.9113,0.0144191,74.998
4.51,13846.5,416.333,88.2778,15.9872,0.0144537,74.998
4.521,13879.4,416.834,88.2798,16.0633,0.0144884,74.998
